Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,Median_n_Closest_SalePrice
956,90,rh,82.0,7136,no_alley_access,ir1,hls,inside,gtl,crawfor,norm,duplex,2story,6,6,1946,1950,gable,metalsd,metalsd,brkface,423.0,ta,ta,cblock,gd,ta,no,rec,484.0,unf,0.0,495.0,979.0,gasa,ta,n,fusef,979,979,0,1958,0.0,0.0,2,0,4,2,ta,8,typ,0,0,attchd,1946.0,unf,2.0,492.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,8,2007,wd,normal,145000.0,-93.6435257,42.01995369999999,149000.0
955,90,rl,35.0,9400,no_alley_access,ir1,lvl,culdsac,gtl,edwards,norm,duplex,sfoyer,6,5,1975,1975,flat,wdshing,plywood,brkface,250.0,ta,ta,cblock,gd,gd,gd,glq,945.0,unf,0.0,0.0,945.0,gasa,ta,y,sbrkr,980,0,0,980,0.0,2.0,2,0,4,0,ta,4,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,0,0,0,0,0,0,no_fence,none,0,10,2006,wd,adjland,127500.0,-93.675548,42.020547,107000.0
2860,90,rl,38.0,7840,no_alley_access,ir1,lvl,culdsac,gtl,edwards,norm,duplex,sfoyer,6,5,1975,1975,flat,plywood,wd shng,brkface,355.0,ta,ta,cblock,gd,ta,gd,glq,976.0,unf,0.0,0.0,976.0,gasa,ta,y,sbrkr,1012,0,0,1012,0.0,2.0,2,0,4,0,ta,4,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,0,0,0,0,0,0,no_fence,none,0,10,2006,wd,adjland,,-93.675297,42.020592,117250.0
943,90,rl,42.0,7711,no_alley_access,ir1,lvl,inside,gtl,edwards,norm,duplex,1story,4,3,1977,1977,gable,metalsd,metalsd,none,0.0,ta,ta,pconc,gd,ta,gd,glq,1440.0,unf,0.0,0.0,1440.0,gasa,ta,y,sbrkr,1440,0,0,1440,2.0,0.0,2,0,4,2,ta,8,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,n,321,0,0,0,0,0,no_fence,none,0,8,2007,oth,abnorml,150000.0,-93.6644275,42.0205201,84000.0
2154,90,rl,50.0,9350,no_alley_access,reg,lvl,inside,gtl,edwards,norm,duplex,sfoyer,5,5,1975,1975,gable,hdboard,hdboard,none,0.0,ta,ta,pconc,gd,ta,av,glq,864.0,unf,0.0,0.0,864.0,gasa,fa,n,sbrkr,864,0,0,864,1.0,0.0,1,0,2,1,ta,4,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,0,0,0,0,0,0,no_fence,none,0,4,2008,wd,normal,,-93.66506590000002,42.0257161,113000.0
2554,90,rl,52.0,8741,no_alley_access,reg,lvl,inside,gtl,edwards,norm,duplex,1story,5,6,1946,1950,gable,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1195.0,1195.0,gasa,ta,n,sbrkr,1195,0,0,1195,0.0,0.0,2,0,4,2,ta,8,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,n,118,0,0,0,0,0,gdwo,none,0,7,2007,wd,abnorml,,-93.664686,42.020504,86000.0
941,90,rl,55.0,12640,no_alley_access,ir1,lvl,inside,gtl,mitchel,norm,duplex,1story,6,5,1976,1976,gable,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,gd,rec,936.0,lwq,396.0,396.0,1728.0,gasa,ta,y,sbrkr,1728,0,0,1728,0.0,0.0,2,0,4,2,ta,8,typ,0,0,attchd,1976.0,unf,2.0,574.0,ta,ta,y,40,0,0,0,0,0,no_fence,none,0,7,2006,wd,normal,150900.0,-93.6044746,41.9900428,157500.0
1413,90,rl,60.0,7200,no_alley_access,reg,lvl,inside,gtl,names,norm,duplex,1story,4,5,1949,1950,gable,brkface,stone,none,0.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,wall,fa,n,fusef,1040,0,0,1040,0.0,0.0,2,0,2,2,ta,6,typ,0,0,detchd,1956.0,unf,2.0,420.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,6,2009,wd,normal,90000.0,-93.608903,42.035841,109700.0
1091,90,rl,60.0,8544,no_alley_access,reg,lvl,corner,gtl,names,norm,duplex,1story,3,4,1950,1950,gable,brkface,brkface,none,0.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,wall,fa,n,fusea,1040,0,0,1040,0.0,0.0,2,0,2,2,ta,6,typ,0,0,detchd,1987.0,unf,2.0,400.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,6,2009,wd,normal,92900.0,-93.608977,42.035712,109700.0
2767,90,rl,60.0,8544,no_alley_access,reg,lvl,corner,gtl,names,norm,duplex,1story,3,4,1950,1950,gable,brkface,stone,none,0.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,wall,fa,n,fusef,1040,0,0,1040,0.0,0.0,2,0,2,2,ta,6,typ,0,0,detchd,1950.0,unf,2.0,400.0,ta,fa,y,0,0,0,0,0,0,no_fence,none,0,12,2006,wd,normal,,-93.609053,42.034805,99500.0
737,90,rl,60.0,8544,no_alley_access,reg,lvl,inside,gtl,names,norm,duplex,1story,3,4,1950,1950,gable,stucco,stone,none,0.0,ta,ta,cblock,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,gd,n,fusef,1040,0,0,1040,0.0,0.0,2,0,2,2,ta,6,typ,0,0,detchd,1949.0,unf,2.0,400.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,7,2006,wd,normal,93500.0,-93.609053,42.034662,105500.0
1959,90,rl,60.0,9000,no_alley_access,reg,lvl,fr2,gtl,names,norm,duplex,2story,5,5,1974,1974,gable,vinylsd,vinylsd,none,0.0,ta,ta,cblock,gd,ta,mn,unf,0.0,unf,0.0,896.0,896.0,gasa,ta,y,sbrkr,896,896,0,1792,0.0,0.0,2,2,4,2,ta,8,typ,0,0,detchd,1982.0,unf,2.0,480.0,ta,ta,y,0,45,0,0,0,0,no_fence,none,0,6,2008,wd,normal,,-93.626544,42.056306,143250.0
1451,90,rl,60.0,9000,no_alley_access,reg,lvl,fr2,gtl,names,norm,duplex,2story,5,5,1974,1974,gable,vinylsd,vinylsd,none,0.0,ta,ta,cblock,gd,ta,no,unf,0.0,unf,0.0,896.0,896.0,gasa,ta,y,sbrkr,896,896,0,1792,0.0,0.0,2,2,4,2,ta,8,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,32,45,0,0,0,0,no_fence,none,0,9,2009,wd,normal,136000.0,-93.625856,42.056398,143250.0
1840,90,rl,60.0,10800,no_alley_access,reg,lvl,inside,gtl,edwards,norm,duplex,1story,5,5,1987,1988,gable,plywood,plywood,none,0.0,ta,gd,cblock,gd,gd,gd,glq,1200.0,unf,0.0,0.0,1200.0,gasa,ta,y,sbrkr,1200,0,0,1200,3.0,0.0,3,0,3,1,ta,5,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,120,0,0,0,0,0,no_fence,none,0,3,2009,wd,alloca,,-93.658173,42.028098,152500.0
739,90,rl,60.0,10800,no_alley_access,reg,lvl,inside,gtl,edwards,norm,duplex,1story,5,5,1987,1988,gable,plywood,plywood,none,0.0,ta,ta,cblock,gd,gd,gd,glq,1200.0,unf,0.0,0.0,1200.0,gasa,ta,y,sbrkr,1200,0,0,1200,3.0,0.0,3,0,3,1,ta,5,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,120,0,0,0,0,0,no_fence,none,0,3,2009,wd,alloca,179000.0,-93.658207,42.028101,126000.0
2558,90,rl,60.0,10890,no_alley_access,reg,lvl,inside,gtl,swisu,norm,duplex,2story,5,6,1923,1950,hip,wd sdng,plywood,none,0.0,ta,ta,pconc,ta,ta,mn,rec,371.0,unf,0.0,925.0,1296.0,grav,fa,n,fusea,1296,1296,0,2592,2.0,0.0,2,0,6,2,ta,12,min2,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,0,742,240,0,0,0,no_fence,shed,1512,1,2007,wd,adjland,,-93.65181,42.018761,159434.0
1164,90,rl,60.0,12900,no_alley_access,reg,lvl,inside,gtl,sawyer,feedr,duplex,sfoyer,4,4,1969,1969,gable,plywood,plywood,none,0.0,ta,ta,cblock,gd,ta,av,glq,1198.0,unf,0.0,0.0,1198.0,gasa,ta,y,sbrkr,1258,0,0,1258,2.0,0.0,0,2,0,2,ta,6,typ,0,0,carport,1969.0,unf,2.0,400.0,fa,ta,y,120,0,0,0,0,0,no_fence,none,0,1,2008,wd,alloca,108959.0,-93.666954,42.034428,109500.0
2403,90,rl,63.0,8668,no_alley_access,reg,lvl,corner,gtl,names,norm,duplex,1story,5,5,1968,1968,gable,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1560.0,1560.0,gasa,ta,y,sbrkr,1560,0,0,1560,0.0,0.0,2,0,4,2,ta,8,typ,0,0,detchd,1968.0,unf,3.0,792.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,5,2007,wd,normal,,-93.619383,42.049216,165450.0
455,90,rl,63.0,9297,no_alley_access,reg,lvl,inside,gtl,mitchel,norm,duplex,1story,5,5,1976,1976,gable,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,no,alq,1606.0,unf,0.0,122.0,1728.0,gasa,ta,y,sbrkr,1728,0,0,1728,2.0,0.0,2,0,4,2,ta,8,typ,0,0,detchd,1976.0,unf,2.0,560.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,7,2006,wd,family,188000.0,-93.603534,41.990134,138950.0
635,90,rl,64.0,6979,no_alley_access,reg,lvl,inside,gtl,oldtown,norm,duplex,sfoyer,6,5,1980,1980,gable,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,no,glq,1056.0,unf,0.0,0.0,1056.0,gasa,gd,y,sbrkr,1056,0,0,1056,2.0,0.0,0,0,0,2,ta,4,typ,0,0,detchd,1980.0,unf,2.0,576.0,ta,ta,y,264,56,0,0,0,0,gdprv,shed,600,6,2010,wd,normal,144000.0,-93.6116762,42.0372097,
1861,90,rl,64.0,7007,no_alley_access,reg,bnk,inside,gtl,sawyerw,norm,duplex,1story,5,5,1979,1979,gable,hdboard,hdboard,none,0.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,1513,0,0,1513,0.0,0.0,2,0,4,2,ta,8,typ,0,0,attchd,1979.0,unf,2.0,400.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,,-93.679781,42.03057,147000.0
189,90,rl,64.0,7018,no_alley_access,reg,bnk,inside,gtl,sawyerw,feedr,duplex,sfoyer,5,5,1979,1979,gable,plywood,plywood,stone,275.0,ta,ta,cblock,gd,ta,av,glq,1086.0,unf,0.0,0.0,1086.0,gasa,ta,y,sbrkr,1224,0,0,1224,2.0,0.0,0,2,2,2,ta,6,typ,2,ta,detchd,1979.0,unf,2.0,528.0,ta,ta,y,120,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,153337.0,-93.6791403,42.031834,118964.0
103,90,rl,64.0,7018,no_alley_access,reg,bnk,inside,gtl,sawyerw,norm,duplex,1story,5,5,1979,1979,gable,hdboard,hdboard,none,0.0,ta,fa,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,ta,8,typ,0,0,attchd,1979.0,unf,2.0,410.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,118964.0,-93.679784,42.031622,136097.5
1859,90,rl,64.0,7018,no_alley_access,reg,bnk,inside,gtl,sawyerw,norm,duplex,1story,5,5,1979,1979,gable,hdboard,hdboard,none,0.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,ta,8,typ,0,0,attchd,1979.0,unf,2.0,400.0,ta,ta,y,0,0,0,0,0,0,gdprv,none,0,6,2009,wd,alloca,,-93.679784,42.031545,118964.0
895,90,rl,64.0,7018,no_alley_access,reg,bnk,inside,gtl,sawyerw,norm,duplex,1story,5,5,1979,1979,gable,plywood,plywood,none,0.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,ta,8,typ,0,0,attchd,1979.0,unf,2.0,400.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,118858.0,-93.6795273,42.0314669,130958.5
1858,90,rl,64.0,7018,no_alley_access,reg,lvl,inside,gtl,sawyerw,feedr,duplex,2story,5,5,1979,1979,gable,hdboard,hdboard,none,0.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,1114,1114,0,2228,0.0,0.0,2,0,6,2,ta,8,typ,0,0,detchd,1979.0,unf,2.0,720.0,ta,ta,y,73,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,,-93.679109,42.031623,130958.5
898,90,rl,64.0,7018,no_alley_access,reg,lvl,inside,gtl,sawyerw,feedr,duplex,2story,5,5,1979,1979,gable,plywood,plywood,none,0.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,1120,1120,0,2240,0.0,0.0,2,0,6,2,ta,12,typ,0,0,detchd,1979.0,unf,2.0,528.0,ta,ta,y,154,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,142953.0,-93.6790969,42.0314606,136097.5
1860,90,rl,64.0,7040,no_alley_access,reg,lvl,inside,gtl,sawyerw,feedr,duplex,sfoyer,5,5,1979,1979,gable,plywood,plywood,brkface,216.0,ta,ta,cblock,gd,ta,av,glq,1094.0,unf,0.0,0.0,1094.0,gasa,ta,y,sbrkr,1229,0,0,1229,2.0,0.0,0,2,2,2,gd,6,typ,2,ta,detchd,1979.0,unf,2.0,672.0,ta,ta,y,120,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,,-93.6791456,42.0312822,130905.5
2199,90,rl,64.0,7804,no_alley_access,reg,lvl,inside,gtl,swisu,norm,duplex,2.5unf,6,7,1930,1950,gable,stucco,stucco,none,0.0,ta,ta,brktil,ta,ta,no,alq,281.0,rec,679.0,0.0,960.0,gasa,ex,y,sbrkr,960,960,0,1920,2.0,0.0,2,2,4,2,ta,10,typ,2,gd,detchd,1930.0,unf,2.0,480.0,ta,ta,y,248,0,121,0,0,0,no_fence,none,0,7,2008,wd,abnorml,,-93.648411,42.019005,132500.0
2190,90,rl,65.0,6012,no_alley_access,reg,lvl,corner,gtl,edwards,norm,duplex,1story,4,5,1955,1955,gable,asbshng,plywood,none,0.0,ta,fa,pconc,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,n,sbrkr,1152,0,0,1152,0.0,0.0,2,0,2,2,ta,6,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,n,0,0,0,0,0,0,no_fence,none,0,6,2008,wd,adjland,,-93.6649923,42.0202945,86000.0
40,90,rl,65.0,6040,no_alley_access,reg,lvl,inside,gtl,edwards,norm,duplex,1story,4,5,1955,1955,gable,asbshng,plywood,none,0.0,ta,ta,pconc,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,n,fusep,1152,0,0,1152,0.0,0.0,2,0,2,2,fa,6,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,n,0,0,0,0,0,0,no_fence,none,0,6,2008,wd,adjland,82000.0,-93.665043,42.020483,102000.0
2898,90,rl,65.0,8385,no_alley_access,reg,lvl,inside,gtl,mitchel,norm,duplex,1story,6,5,1978,1978,gable,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,mn,unf,0.0,unf,0.0,1664.0,1664.0,gasa,ta,y,sbrkr,1664,0,0,1664,0.0,0.0,2,0,4,2,ta,10,typ,0,0,2types,1978.0,unf,2.0,616.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,10,2006,wd,normal,,-93.606736,41.994357,145000.0
1392,90,rl,65.0,8944,no_alley_access,reg,lvl,inside,gtl,names,norm,duplex,1story,5,5,1967,1967,gable,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1584.0,1584.0,gasa,ta,y,sbrkr,1584,0,0,1584,0.0,0.0,2,0,4,2,ta,8,mod,0,0,detchd,1967.0,unf,3.0,792.0,ta,ta,y,0,152,0,0,0,0,no_fence,none,0,4,2009,wd,normal,124000.0,-93.619673,42.049306,206900.0
1894,90,rl,65.0,10926,no_alley_access,reg,lvl,inside,gtl,edwards,norm,duplex,1story,5,5,1959,1959,hip,vinylsd,vinylsd,brkface,74.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1678.0,1678.0,gasa,ta,y,sbrkr,1678,0,0,1678,0.0,0.0,2,0,6,2,ta,10,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,0,0,0,0,0,0,no_fence,none,0,8,2009,wd,normal,,-93.6644024,42.01822,112000.0
922,90,rl,67.0,8777,no_alley_access,reg,lvl,inside,gtl,edwards,feedr,duplex,1.5fin,5,7,1900,2003,gable,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,alq,1084.0,unf,0.0,188.0,1272.0,gasa,gd,y,sbrkr,1272,928,0,2200,2.0,0.0,2,2,4,2,ta,9,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,n,0,70,0,0,0,0,gdprv,none,0,9,2008,wd,normal,145900.0,-93.678304,42.019937,96500.0
1620,90,rl,70.0,7700,no_alley_access,reg,lvl,inside,gtl,mitchel,norm,duplex,2story,5,2,1985,1986,gable,hdboard,hdboard,none,0.0,ta,po,pconc,ta,ta,no,unf,0.0,unf,0.0,1216.0,1216.0,gasa,gd,y,sbrkr,1216,1216,0,2432,0.0,0.0,4,2,4,2,ta,10,typ,0,0,attchd,1985.0,unf,2.0,616.0,ta,fa,y,200,0,0,0,0,0,no_fence,shed,600,2,2010,wd,normal,,-93.6030339,41.98766,134500.0
1232,90,rl,70.0,7728,no_alley_access,reg,lvl,inside,gtl,names,norm,duplex,slvl,5,6,1962,1962,hip,wd sdng,wd sdng,brkface,120.0,ta,ta,cblock,ta,ta,av,alq,803.0,unf,0.0,303.0,1106.0,gasa,ta,y,sbrkr,1190,0,0,1190,1.0,0.0,1,0,3,1,ta,6,typ,0,0,attchd,1962.0,unf,2.0,540.0,ta,ta,y,0,18,0,0,0,0,gdwo,none,0,5,2006,wd,normal,132500.0,-93.619334,42.044735,140000.0
2415,90,rl,70.0,8078,no_alley_access,reg,lvl,inside,gtl,names,norm,duplex,1story,5,5,1958,1958,hip,wd sdng,wd sdng,stone,260.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1560.0,1560.0,gasa,ta,y,sbrkr,1560,0,0,1560,0.0,0.0,2,0,4,2,ta,8,typ,0,0,detchd,1958.0,unf,2.0,484.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,12,2007,wd,normal,,-93.61848,42.040773,140000.0
1518,90,rl,70.0,8267,no_alley_access,reg,lvl,corner,gtl,names,feedr,duplex,1story,5,5,1958,1958,gable,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1604.0,1604.0,gasa,ta,y,sbrkr,1604,0,0,1604,0.0,0.0,2,0,4,2,ta,8,typ,0,0,attchd,1958.0,unf,2.0,576.0,ta,ta,y,42,0,0,0,0,0,no_fence,none,0,3,2010,wd,normal,,-93.617693,42.044895,154000.0
887,90,rl,70.0,8393,no_alley_access,reg,lvl,corner,gtl,names,norm,duplex,1story,5,5,1959,2005,gable,metalsd,metalsd,brkface,122.0,ta,ta,cblock,ta,ta,no,lwq,528.0,unf,0.0,1098.0,1626.0,gasa,ex,y,sbrkr,1712,0,0,1712,0.0,0.0,2,0,4,2,ta,8,typ,0,0,attchd,2005.0,fin,2.0,588.0,ta,ta,y,272,54,0,0,0,0,no_fence,none,0,6,2006,wd,family,145000.0,-93.622312,42.042114,124250.0
1233,90,rl,70.0,9842,no_alley_access,reg,lvl,fr2,gtl,names,norm,duplex,1story,4,5,1962,1962,gable,hdboard,hdboard,none,0.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,1224,0,0,1224,0.0,0.0,2,0,2,2,ta,6,typ,0,0,carport,1962.0,unf,2.0,462.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,3,2007,wd,normal,101800.0,-93.621368,42.041332,142000.0
1561,90,rl,72.0,10773,no_alley_access,reg,lvl,inside,gtl,sawyer,norm,duplex,1story,4,3,1967,1967,gable,plywood,plywood,brkface,72.0,fa,fa,cblock,ta,ta,no,alq,704.0,unf,0.0,1128.0,1832.0,gasa,ta,n,sbrkr,1832,0,0,1832,2.0,0.0,2,0,4,2,ta,8,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,0,58,0,0,0,0,no_fence,none,0,5,2010,wd,normal,,-93.671021,42.033386,136500.0
79,90,rl,72.0,10778,no_alley_access,reg,lvl,inside,gtl,sawyer,norm,duplex,1story,4,5,1968,1968,hip,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1768.0,1768.0,gasa,ta,n,sbrkr,1768,0,0,1768,0.0,0.0,2,0,4,2,ta,8,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,0,0,0,0,0,0,no_fence,none,0,4,2010,wd,normal,136500.0,-93.671076,42.033387,137250.0
18,90,rl,72.0,10791,no_alley_access,reg,lvl,inside,gtl,sawyer,norm,duplex,1story,4,5,1967,1967,gable,metalsd,metalsd,none,0.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,1296,0,0,1296,0.0,0.0,2,0,2,2,ta,6,typ,0,0,carport,1967.0,unf,2.0,516.0,ta,ta,y,0,0,0,0,0,0,no_fence,shed,500,10,2006,wd,normal,90000.0,-93.671213,42.033388,133000.0
2049,90,rl,72.0,11072,no_alley_access,ir1,lvl,inside,gtl,names,norm,duplex,1story,5,5,1965,1965,gable,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1728.0,1728.0,gasa,ta,y,sbrkr,1728,0,0,1728,0.0,0.0,2,0,6,2,ta,10,typ,0,0,detchd,1987.0,unf,2.0,576.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,11,2008,wd,normal,,-93.62462,42.047541,144800.0
2829,90,rl,73.0,9069,no_alley_access,reg,lvl,inside,gtl,sawyerw,norm,duplex,sfoyer,6,8,1993,1993,gable,hdboard,hdboard,none,0.0,gd,gd,pconc,gd,ta,av,lwq,261.0,glq,1083.0,0.0,1344.0,gasa,gd,y,sbrkr,1440,0,0,1440,2.0,0.0,2,0,2,2,gd,8,typ,0,0,attchd,1993.0,unf,4.0,920.0,ta,ta,y,288,0,0,0,0,0,no_fence,none,0,4,2006,wd,normal,,-93.6801515,42.0315156,118964.0
2191,90,rl,74.0,6845,no_alley_access,reg,lvl,inside,gtl,edwards,norm,duplex,1story,4,5,1955,1955,gable,wdshing,wd shng,brkcmn,58.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,n,fusef,1152,0,0,1152,0.0,0.0,2,0,2,2,ta,6,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,n,0,0,0,0,0,0,no_fence,none,0,7,2008,wd,normal,,-93.665562,42.019544,97000.0
2553,90,rl,74.0,6882,no_alley_access,reg,lvl,corner,gtl,edwards,norm,duplex,1story,4,3,1955,1955,gable,asbshng,plywood,brkcmn,128.0,ta,ta,pconc,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,n,sbrkr,1152,0,0,1152,0.0,0.0,2,0,2,2,fa,6,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,n,0,0,0,0,0,0,no_fence,none,0,9,2007,wd,normal,,-93.664768,42.020062,112000.0
571,90,rl,74.0,13101,no_alley_access,ir1,lvl,inside,gtl,names,norm,duplex,1story,5,5,1965,1965,gable,hdboard,hdboard,brkface,108.0,ta,ta,cblock,ta,ta,no,lwq,231.0,unf,0.0,1497.0,1728.0,gasa,ta,y,sbrkr,1728,0,0,1728,0.0,0.0,2,0,6,2,ta,10,typ,0,0,detchd,1987.0,unf,2.0,576.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,11,2008,wd,normal,142600.0,-93.624632,42.048185,110000.0
2814,90,rl,75.0,8235,no_alley_access,reg,lvl,inside,gtl,sawyer,norm,duplex,1story,5,4,1977,1977,gable,plywood,plywood,brkface,99.0,ta,ta,cblock,ta,ta,no,rec,483.0,unf,0.0,1466.0,1949.0,gasa,ta,y,sbrkr,1949,0,0,1949,0.0,0.0,2,0,6,2,ta,10,typ,0,0,attchd,1977.0,rfn,2.0,586.0,ta,ta,y,32,0,0,0,0,0,no_fence,none,0,5,2006,wd,normal,,-93.670514,42.030232,231450.0
1730,90,rl,75.0,8250,no_alley_access,reg,lvl,inside,gtl,sawyerw,norm,duplex,2story,6,7,1981,1981,gable,wd sdng,wd shng,none,0.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,964,918,0,1882,0.0,0.0,2,0,4,2,ta,8,typ,2,ta,attchd,1981.0,unf,2.0,612.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,5,2009,wd,normal,,-93.683957,42.035756,152000.0
2768,90,rl,75.0,8512,no_alley_access,reg,lvl,corner,gtl,names,norm,duplex,1story,5,5,1960,1960,hip,brkface,brkface,none,0.0,ta,ta,cblock,ta,fa,no,unf,0.0,unf,0.0,1556.0,1556.0,gasa,ta,y,sbrkr,1556,0,0,1556,0.0,0.0,2,0,4,2,ta,8,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,0,0,0,0,0,0,no_fence,none,0,9,2006,wd,normal,,-93.606892,42.034829,141000.0
